092年05月05日 至 110年03月17日 除權除息計算結果表,,,,,,,,,,,,,,
資料日期,股票代號,股票名稱,除權息前收盤價,除權息參考價,權值+息值,權/息,漲停價格,跌停價格,開盤競價基準,減除股利參考價,詳細資料,最近一次申報資料 季別/日期,最近一次申報每股 (單位)淨值,最近一次申報每股 (單位)盈餘
0100年08月15日,3579,尚志,67.4,58.59,8.805064,權息,62.6,54.5,58.6,58.59,除權息資料,108年第2季,-9.85,-11.13
0100年08月15日,3584,介面,64.4,57.86,6.536364,權息,61.9,53.9,57.9,57.86,除權息資料,106年第2季,-14.32,-1.05
0100年08月15日,911610,聯環,8.96,8.87,0.08934,息,9.49,8.25,8.87,8.87,除權息資料,97年第4季,0,0.21
0100年08月16日,1609,大亞,9.02,8.58,0.435842,權息,9.18,7.98,8.58,8.58,除權息資料,109年第3季,12.73,1.07
0100年08月16日,2020,美亞,20.2,18.7,1.496297,權,20,17.4,18.7,18.7,除權息資料,109年第3季,13.37,1.32
0100年08月16日,2492,華新科,11.45,10.89,0.550995,權息,11.65,10.15,10.9,10.89,除權息資料,109年第4季,79.5,13.66
0100年08月16日,2611,志信,12.05,11.47,0.57381,權,12.25,10.7,11.45,11.47,除權息資料,109年第3季,12.79,-1.34
0100年08月16日,3002,歐格,11.65,11.05,0.6,息,11.8,10.3,11.05,11.05,除權息資料,109年第3季,12.08,0.48
0100年08月16日,3035,智原,31,28.1,2.896409,權息,30.05,26.15,28.1,28.1,除權息資料,109年第4季,25.32,1.08
0100年08月16日,6142,友勁,9.65,9,0.640567,權息,9.63,8.37,9,9,除權息資料,109年第3季,7.53,-1.16
0100年08月16日,6257,矽格,22.35,20.08,2.268912,息,21.45,18.7,20.1,20.08,除權息資料,109年第4季,29.42,4.22
0100年08月16日,8039,台虹,51.5,46.15,5.341155,權息,49.35,42.95,46.15,46.15,除權息資料,109年第4季,35.67,3.7
0100年08月16日,8110,華東,11.55,11.08,0.463759,息,11.85,10.35,11.1,11.08,除權息資料,109年第3季,21.55,0.33
0100年08月16日,9938,百和,30.9,27.9,3,息,29.85,25.95,27.9,27.9,除權息資料,109年第3季,31.59,3.84
0100年08月17日,1319,東陽,35.4,32.71,2.68972,權息,34.95,30.45,32.7,32.71,除權息資料,109年第3季,36.24,1.07
0100年08月17日,2881,富邦金,44.4,41.33,3.063495,權息,44.2,38.45,41.35,41.33,除權息資料,109年第3季,57.32,6.38
0100年08月17日,2884,玉山金,18.5,18.09,0.406665,權,19.75,16.85,18.5,18.5,除權息資料,109年第3季,14.07,1.11
0100年08月17日,2911,麗嬰房,37.2,34.8,2.392308,權息,37.2,32.4,34.8,34.8,除權息資料,109年第3季,11.66,-1.53
0100年08月17日,3024,憶聲,10.4,9.97,0.426087,權息,10.65,9.28,9.97,9.97,除權息資料,109年第3季,9.46,0.28
0100年08月17日,5854,合庫,22.9,21.03,1.862265,權息,22.5,19.6,21.05,21.03,除權息資料,109年第3季,22.72,1.02
0100年08月17日,910861,神州-DR,22.4,21.8,0.5915,息,23.3,20.3,21.8,21.8,除權息資料,99年第4季,0,3.45
0100年08月18日,1453,大將,9.13,8.69,0.434762,權,9.29,8.09,8.69,8.69,除權息資料,109年第3季,12.75,0.17
0100年08月18日,2367,燿華,14.75,14.59,0.15341,息,15.6,13.6,14.6,14.59,除權息資料,109年第3季,16.08,-1.76
0100年08月18日,2520,冠德,24.15,23.15,0.99832,息,24.75,21.55,23.15,23.15,除權息資料,109年第3季,26.53,2.43
0100年08月18日,2546,根基,28.95,26.08,2.86187,息,27.9,24.3,26.1,26.08,除權息資料,109年第3季,27.75,4.1
0100年08月18日,2607,榮運,20.15,19.45,0.7,息,20.8,18.1,19.45,19.45,除權息資料,109年第3季,21.12,0.51
0100年08月18日,2608,嘉里大榮,33.05,32.35,0.7,息,34.6,30.1,32.35,32.35,除權息資料,109年第3季,21.19,2.32
0100年08月18日,3515,華擎,116,107,9,息,114,99.6,107,107,除權息資料,109年第4季,57.2,11.3
0100年08月18日,3694,海華,36.25,34.75,1.5,息,37.15,32.35,34.75,34.75,除權息資料,109年第3季,12,1.64
0100年08月18日,6206,飛捷,76.5,65.46,11.03715,權息,70,60.9,65.5,65.46,除權息資料,109年第3季,29.51,3.37
0100年08月18日,6269,台郡,86.7,81.36,5.330664,權息,87,75.7,81.4,81.36,除權息資料,109年第4季,70.72,8.63
0100年08月18日,8112,至上,19.1,17.63,1.463695,息,18.85,16.4,17.65,17.63,除權息資料,109年第4季,21.2,4.22
0100年08月19日,1210,大成,36.7,33.83,2.861019,權息,36.15,31.5,33.85,33.83,除權息資料,109年第3季,24.02,2.94
0100年08月19日,1720,生達,28.5,26.16,2.331777,權息,27.95,24.35,26.15,26.16,除權息資料,109年第3季,21.3,2.04
0100年08月19日,1806,冠軍,19.3,18.11,1.182459,息,19.35,16.85,18.1,18.11,除權息資料,109年第3季,12.56,-1.19
0100年08月19日,2302,麗正,5.5,5.35,0.141102,權息,5.72,4.98,5.35,5.35,除權息資料,109年第3季,9.87,0.13
0100年08月22日,2833,台壽保,25,23.8,1.190476,權,25.45,22.15,23.8,23.8,除權息資料,109年第3季,25.51,2.85
0100年08月22日,2845,遠東銀,13.9,12.98,0.918545,權息,13.85,12.1,13,12.98,除權息資料,109年第3季,14.04,0.68
0100年08月22日,4919,新唐,29.35,26.35,3,息,28.15,24.55,26.35,26.35,除權息資料,109年第4季,30.65,1.81
0100年08月22日,6201,亞弘電,27.45,25.45,2,息,27.2,23.7,25.45,25.45,除權息資料,109年第4季,28.09,3.35
0100年08月23日,1902,台紙,12.1,10.84,1.250944,權息,11.55,10.1,10.85,10.84,除權息資料,109年第1季,15.79,0.08
0100年08月23日,2618,長榮航,21.3,20.3,1,息,21.7,18.9,20.3,20.3,除權息資料,109年第3季,14.05,-0.75
0100年08月23日,2886,兆豐金,24.95,23.57,1.371569,權息,25.2,21.95,23.55,23.57,除權息資料,109年第3季,23.52,1.39
0100年08月23日,3040,遠見,12.85,12.44,0.401541,息,13.3,11.6,12.45,12.44,除權息資料,109年第3季,25.08,5.72
0100年08月23日,6282,康舒,15.35,14.05,1.29883,息,15,13.1,14.05,14.05,除權息資料,109年第4季,19.27,2.54
0100年08月23日,911606,超級,18.15,17.91,0.2381,息,19.15,16.7,17.9,17.91,除權息資料,97年第4季,0,1.06
0100年08月24日,1102,亞泥,40.05,37.4,2.648039,權息,40,34.8,37.4,37.4,除權息資料,109年第3季,42.38,3.3
0100年08月24日,1225,福懋油,14.4,13.46,0.938462,權息,14.4,12.55,13.45,13.46,除權息資料,109年第3季,14.39,1.04
0100年08月24日,2379,瑞昱,43.95,41.03,2.910397,權息,43.9,38.2,41.05,41.03,除權息資料,109年第3季,53.8,12.1
0100年08月24日,3231,緯創,35.5,30.76,4.733067,權息,32.9,28.65,30.75,30.76,除權息資料,109年第3季,25.27,2.26
0100年08月24日,3704,合勤控,18.4,17.76,0.631419,息,19,16.55,17.75,17.76,除權息資料,109年第4季,18.89,1.91
0100年08月25日,1402,遠東新,39.9,36.79,3.103884,權息,39.35,34.25,36.8,36.79,除權息資料,109年第3季,37.53,1.34
0100年08月25日,1709,和益,20.55,18.73,1.811683,權息,20,17.45,18.75,18.73,除權息資料,109年第3季,14.68,0.85
0100年08月25日,1905,華紙,12.55,11.21,1.336408,權息,11.95,10.45,11.2,11.21,除權息資料,109年第3季,13.43,-0.2
0100年08月25日,2010,春源,14.05,13.13,0.919159,權,14,12.25,13.15,13.13,除權息資料,109年第3季,15.68,0.42
0100年08月25日,2032,新鋼,14.1,13.82,0.276471,權,14.75,12.9,13.8,13.82,除權息資料,109年第3季,12.94,0.46
0100年08月25日,2441,超豐,21.5,19.5,2,息,20.85,18.15,19.5,19.5,除權息資料,109年第4季,31.64,4.68
0100年08月25日,2489,瑞軒,18.9,16.49,2.406969,權息,17.6,15.35,16.5,16.49,除權息資料,109年第4季,15.25,0.68
0100年08月25日,2884,玉山金,18.55,17.14,1.400468,權息,18.3,15.95,17.15,17.14,除權息資料,109年第3季,14.07,1.11
0100年08月25日,2885,元大金,18.45,16.89,1.550196,權,18.05,15.75,16.9,16.89,除權息資料,109年第3季,20.32,1.61
0100年08月25日,6164,華興,16.8,15.69,1.109651,權息,16.75,14.6,15.7,15.69,除權息資料,109年第3季,10.59,-0.33
0100年08月26日,2536,宏普,30.3,26.63,3.661213,權息,28.45,24.8,26.65,26.63,除權息資料,109年第3季,36.2,1.54
0100年08月26日,9105,泰金寶-DR,3.14,3.06,0.0776,息,3.27,2.85,3.06,3.06,除權息資料,93年第4季,0,4.81
0100年08月29日,1724,台硝,30,29.75,0.25,息,31.8,27.7,29.75,29.75,除權息資料,109年第3季,15.19,0.18
0100年08月29日,2702,華園,24,22.43,1.561038,權息,24,20.9,22.45,22.43,除權息資料,109年第3季,10.16,-1.18
0100年08月29日,3052,夆典,9.85,8.89,0.95577,權息,9.51,8.27,8.89,8.89,除權息資料,109年第3季,15.29,1.46
0100年08月30日,1528,恩德,15.8,14.71,1.087119,權息,15.7,13.7,14.7,14.71,除權息資料,109年第4季,10.82,-0.61
0100年08月30日,2841,台開,15.65,13.21,2.434196,權,14.6,12.3,13.65,13.66,除權息資料,109年第3季,24.53,-1.47
0100年08月31日,2374,佳能,33.6,30.6,2.999939,息,32.7,28.5,30.6,30.6,除權息資料,109年第3季,20.17,-1.42
0100年08月31日,2460,建通,17.4,16.2,1.2,息,17.3,15.1,16.2,16.2,除權息資料,109年第3季,12.69,-0.34
0100年08月31日,8261,富鼎,13.95,13.25,0.7,息,14.15,12.35,13.25,13.25,除權息資料,109年第4季,19.63,2.44
0100年09月01日,01008T,駿馬R1,9.72,9.53,0.186871,息,10.19,8.87,9.53,9.53,除權息資料,0104年04月23日,19.91,N/A
0100年09月01日,2499,東貝,27.6,25.91,1.68867,權息,27.7,24.1,25.9,25.91,除權息資料,108年第4季,-5.27,-16
0100年09月01日,2603,長榮,18.6,16,2.599881,權息,17.1,14.9,16,16,除權息資料,109年第3季,16.68,2.27
0100年09月01日,2812,台中銀,11.05,10.72,0.321845,權,11.45,9.97,10.7,10.72,除權息資料,109年第4季,13.81,1.03
0100年09月01日,3005,神基,18.3,17.9,0.399647,息,19.15,16.65,17.9,17.9,除權息資料,109年第4季,27.57,4.4
0100年09月01日,4733,上緯,44.15,40.02,4.120619,權息,42.8,37.25,40,40.02,除權息資料,105年第2季,45.56,0.74
0100年09月01日,9926,新海,36.95,33.31,3.632243,權息,35.6,31,33.3,33.31,除權息資料,109年第3季,17.36,2.02
0100年09月02日,3094,聯傑,20.55,19.02,1.528441,權息,20.35,17.7,19,19.02,除權息資料,109年第4季,12.77,0.41
0100年09月02日,3164,景岳,53.2,51.2,2,息,54.7,47.65,51.2,51.2,除權息資料,109年第4季,15.4,0
0100年09月02日,6119,大傳,12.75,12.12,0.620804,權,12.95,11.3,12.1,12.12,除權息資料,,,
0100年09月05日,1730,花仙子,19,18,1,息,19.25,16.75,18,18,除權息資料,109年第4季,27.5,5.51
0100年09月05日,2704,國賓,35.05,34.65,0.4,息,37.05,32.25,34.65,34.65,除權息資料,109年第3季,29.55,0.13
0100年09月05日,3018,同開,16.25,15.85,0.4,息,16.95,14.75,15.85,15.85,除權息資料,109年第3季,7.7,-0.4
0100年09月06日,2637,慧洋-KY,39.5,39.34,0.157123,權,42.25,36.6,39.5,39.5,除權息資料,109年第4季,35.5,0.15
0100年09月06日,3376,新日興,53.5,50.5,3,息,54,47,50.5,50.5,除權息資料,109年第3季,78.48,6.32
0100年09月06日,9911,櫻花,18.85,18.48,0.369608,權,19.75,17.2,18.5,18.48,除權息資料,109年第3季,21.12,2.5
0100年09月07日,1615,大山,13.35,12.71,0.635715,權,13.55,11.85,12.7,12.71,除權息資料,109年第3季,15.47,1.74
0100年09月07日,2102,泰豐,16.4,15.64,0.754067,權息,16.7,14.55,15.65,15.64,除權息資料,109年第3季,16.27,0.23
0100年09月07日,2231,為升,49.4,45.4,4,息,48.55,42.25,45.4,45.4,除權息資料,109年第3季,24.29,1.26
0100年09月07日,3519,綠能,48,41.27,6.72633,權息,44.15,38.4,41.25,41.27,除權息資料,108年第2季,-17.28,-11.64
0100年09月08日,1436,華友聯,12.7,12.67,0.023787,權,13.55,11.8,12.65,12.67,除權息資料,109年第3季,28.5,2.43
0100年09月08日,1522,堤維西,12.25,11.89,0.356797,權,12.7,11.1,11.9,11.89,除權息資料,109年第3季,20.11,0.46
0100年09月08日,2834,臺企銀,10.05,9.61,0.432776,權,10.25,8.94,9.61,9.61,除權息資料,109年第4季,13.17,0
0100年09月08日,3494,誠研,19.5,17.61,1.886783,權息,18.8,16.4,17.6,17.61,除權息資料,109年第3季,5.45,-1.85
0100年09月08日,6168,宏齊,17.25,16.12,1.121894,權息,17.2,15,16.1,16.12,除權息資料,109年第3季,13.54,0.45
0100年09月09日,1808,潤隆,30.7,29.2,1.5,息,31.2,27.2,29.2,29.2,除權息資料,109年第3季,15.83,0.05
0100年09月09日,3593,力銘,14.5,13.5,1,息,14.4,12.6,13.5,13.5,除權息資料,109年第3季,5.35,0.14
0100年09月09日,4938,和碩,28.3,26.85,1.45,息,28.7,25,26.85,26.85,除權息資料,109年第3季,60.92,5.91
0100年09月09日,6155,鈞寶,24,22.51,1.485149,權息,24.05,20.95,22.5,22.51,除權息資料,109年第4季,16.3,0.39
0100年09月09日,6184,大豐電,57.5,50.88,6.615045,權,54.4,47.35,50.9,50.88,除權息資料,109年第3季,28.06,2.7
0100年09月09日,9151,旺旺,26.7,26.52,0.17238,息,28.35,24.7,26.5,26.52,除權息資料,97年第4季,0,0.66
0100年09月13日,1714,和桐,19.3,17.23,2.067857,權,18.4,16.05,17.25,17.23,除權息資料,109年第3季,12.27,1.88
0100年09月13日,2401,凌陽,12.9,12.09,0.80664,息,12.9,11.25,12.1,12.09,除權息資料,109年第3季,13.87,0.23
0100年09月13日,2511,太子,26.25,23.25,2.99312,權息,24.85,21.65,23.25,23.25,除權息資料,109年第3季,14.5,0.21
0100年09月13日,2707,晶華,467,424.54,42.454546,權,454,395,424.5,424.54,除權息資料,109年第3季,24.71,3.44
0100年09月13日,2891,中信金,22.3,20.8,1.497091,權,22.25,19.35,20.8,20.8,除權息資料,109年第3季,18.62,1.8
0100年09月13日,3432,台端,12.2,11.7,0.5,息,12.5,10.9,11.7,11.7,除權息資料,109年第4季,22.98,0.49
0100年09月13日,911201,僑威控,4.64,4.55,0.085652,息,4.86,4.24,4.55,4.55,除權息資料,97年第4季,0,0.61
0100年09月13日,912398,友佳-DR,17.2,16.66,0.53947,息,17.8,15.5,16.65,16.66,除權息資料,98年第4季,0,1.17
0100年09月14日,1476,儒鴻,47.7,45,2.7,權,48.15,41.85,45,45,除權息資料,109年第4季,69.86,15.51
0100年09月14日,1537,廣隆,49.5,45.36,4.13722,息,48.5,42.2,45.35,45.36,除權息資料,109年第3季,46.54,7.91
0100年09月14日,2023,燁輝,11.45,10.61,0.830953,權息,11.35,9.87,10.6,10.61,除權息資料,109年第3季,13.6,0.16
0100年09月14日,2206,三陽工業,18.8,17.73,1.064151,權,18.95,16.5,17.75,17.73,除權息資料,109年第3季,18.19,2.19
0100年09月14日,2618,長榮航,19.6,17.81,1.781819,權,19.05,16.6,17.8,17.81,除權息資料,109年第3季,14.05,-0.75
0100年09月14日,2701,萬企,15.35,14.52,0.826191,權息,15.5,13.55,14.5,14.52,除權息資料,109年第3季,16.31,0.26
0100年09月14日,4414,如興,10.8,10.74,0.051177,權,11.55,9.99,10.8,10.8,除權息資料,109年第3季,12.18,-0.43
0100年09月14日,9958,世紀鋼,8.57,8.37,0.2,息,8.95,7.79,8.37,8.37,除權息資料,109年第3季,26.38,2.94
0100年09月15日,1203,味王,22.25,21.75,0.5,息,23.25,20.25,21.75,21.75,除權息資料,109年第3季,21.24,1.49
0100年09月15日,1441,大東,16.95,16.44,0.501166,權,18.1,15.3,16.95,16.95,除權息資料,109年第3季,8.52,-2.19
0100年09月15日,1454,台富,8.85,8.42,0.421429,權,9,7.84,8.42,8.42,除權息資料,109年第3季,12.02,-0.34
0100年09月15日,1464,得力,9.47,9.63,-0.164495,權,10.3,8.81,9.47,9.47,除權息資料,109年第3季,12.45,-0.33
0100年09月15日,2474,可成,213,209.31,3.680401,息,223.5,195,209.5,209.31,除權息資料,109年第4季,207.42,27.65
0100年09月15日,2515,中工,7.66,7.53,0.13,息,8.05,7.01,7.53,7.53,除權息資料,109年第3季,12.89,0.26
0100年09月15日,3062,建漢,30,29.3,0.699118,息,31.35,27.25,29.3,29.3,除權息資料,109年第3季,16.29,-0.02
0100年09月15日,9944,新麗,22.45,21.95,0.5,息,23.45,20.45,21.95,21.95,除權息資料,109年第3季,26.09,0.81
0100年09月16日,1736,喬山,57.5,55.6,1.890244,權息,59.4,51.8,55.6,55.6,除權息資料,109年第3季,28.81,0.63
0100年09月16日,2368,金像電,9.24,9.09,0.15,息,9.72,8.46,9.09,9.09,除權息資料,109年第3季,16.41,3.16
0100年09月16日,2456,奇力新,15.3,14.1,1.2,息,15.05,13.15,14.1,14.1,除權息資料,109年第3季,95.92,5.45
0100年09月16日,2812,台中銀,10.1,10.18,-0.080578,權,10.85,9.4,10.1,10.1,除權息資料,109年第4季,13.81,1.03
0100年09月16日,6191,精成科,15.15,13.95,1.1905,權息,14.9,13,13.95,13.95,除權息資料,109年第3季,26.69,2.25
0100年09月19日,1474,弘裕,10.85,10.33,0.514657,息,11.05,9.61,10.35,10.33,除權息資料,109年第3季,14.81,0.39
0100年09月19日,2108,南帝,31.5,28.86,2.632076,權息,30.85,26.85,28.85,28.86,除權息資料,109年第3季,17.94,3.24
0100年09月19日,2484,希華,10.1,9.85,0.249957,息,10.5,9.17,9.85,9.85,除權息資料,109年第4季,19.65,1.02
0100年09月19日,2823,中壽,33.2,30.31,2.880379,權,32.4,28.2,30.3,30.31,除權息資料,109年第4季,37.97,3.29
0100年09月19日,6005,群益證,11.65,11.18,0.467734,權息,11.95,10.4,11.2,11.18,除權息資料,109年第3季,15.93,1.01
0100年09月19日,6131,鈞泰,14.25,13.83,0.416058,息,14.75,12.9,13.85,13.83,除權息資料,109年第3季,2.34,-1.9
0100年09月19日,912000,晨訊科-DR,5.3,5.22,0.07454,息,5.58,4.86,5.22,5.22,除權息資料,99年第4季,0,0.52
0100年09月20日,1201,味全,32.95,32.35,0.6,息,34.6,30.1,32.35,32.35,除權息資料,109年第3季,12.96,0.64
0100年09月20日,2327,國巨,9.27,9.17,0.1,息,9.81,8.53,9.17,9.17,除權息資料,109年第3季,135.46,20.03
0100年09月20日,2406,國碩,22.85,19.4,3.440909,權息,20.75,18.05,19.4,19.4,除權息資料,109年第3季,8.19,-2.23
0100年09月20日,2706,第一店,23.75,21.89,1.851852,權息,23.4,20.4,21.9,21.89,除權息資料,109年第3季,17.58,0.16
0100年09月21日,1715,萬洲,15.8,14.19,1.604879,權息,15.15,13.2,14.2,14.19,除權息資料,106年第2季,14.07,0.06
0100年09月21日,3050,鈺德,6.65,6.45,0.196527,息,6.9,6,6.45,6.45,除權息資料,109年第3季,15.93,0.72
0100年09月21日,3605,宏致,54.9,51.38,3.517245,息,54.9,47.8,51.4,51.38,除權息資料,109年第3季,35.83,1.86
0100年09月22日,2609,陽明,16.4,13.77,2.627273,權息,14.7,12.85,13.75,13.77,除權息資料,109年第3季,7.4,0.71
0100年09月22日,6215,和椿,16.1,15.79,0.30801,權,17.2,14.7,16.1,16.1,除權息資料,109年第3季,12.89,0.8
0100年09月22日,6605,帝寶,60.2,56.2,4,息,60.1,52.3,56.2,56.2,除權息資料,109年第3季,78.43,2.23
0100年09月26日,1409,新纖,10.15,9.28,0.86742,權息,9.92,8.64,9.28,9.28,除權息資料,109年第3季,18.86,1.37
0100年09月26日,9104,萬宇科,20.1,19.41,0.6868,息,20.75,18.1,19.4,19.41,除權息資料,93年第4季,0,2.73
0100年09月27日,2387,精元,21.4,20,1.4,息,21.4,18.6,20,20,除權息資料,109年第3季,35.6,4.26
0100年09月28日,1457,宜進,7.85,7.48,0.367438,權息,8,6.96,7.48,7.48,除權息資料,109年第3季,20.41,3.06
0100年09月28日,2539,櫻花建,21.9,19.48,2.410296,權息,20.8,18.15,19.5,19.48,除權息資料,109年第3季,12.97,0.56
0100年09月28日,3017,奇鋐,21.5,18.4,3.090585,權息,19.65,17.15,18.4,18.4,除權息資料,109年第3季,27.7,3.97
0100年09月29日,01004T,土銀富邦R2,11.22,11.03,0.184476,息,11.8,10.26,11.03,11.03,除權息資料,0110年03月16日,15.42,N/A
0100年09月29日,1324,地球,13.05,12.65,0.4,息,13.5,11.8,12.65,12.65,除權息資料,109年第3季,12.78,0.16
0100年09月29日,2472,立隆電,15.5,14.9,0.6,息,15.9,13.9,14.9,14.9,除權息資料,109年第3季,31.33,4.2
0100年10月03日,2915,潤泰全,49.6,47.79,1.809844,權息,51.6,44.45,48.3,48.3,除權息資料,109年第3季,161.63,14.73
0100年10月04日,2836,高雄銀,9.8,9.83,-0.033948,權,10.5,9.12,9.8,9.8,除權息資料,109年第3季,14.87,0.53
0100年10月05日,2007,燁興,6.28,5.96,0.319216,權息,6.37,5.55,5.96,5.96,除權息資料,109年第3季,9.33,-0.76
0100年10月06日,1442,名軒,23,23,0,權,24.6,21.4,23,23,除權息資料,109年第3季,16.21,0.16
0100年10月07日,9955,佳龍,37.7,34.28,3.414286,權息,36.65,31.9,34.3,34.28,除權息資料,109年第3季,15.75,-0.82
0100年10月11日,9188,精熙-DR,3.98,3.86,0.11667,息,4.13,3.59,3.86,3.86,除權息資料,97年第4季,0,0.83
0100年10月12日,3056,總太,21.1,20.9,0.199648,權,22.55,19.45,21.1,21.1,除權息資料,109年第3季,20.99,1.03
0100年10月12日,4934,太極,17.8,15.91,1.885104,權息,17,14.8,15.9,15.91,除權息資料,109年第3季,9,0.16
0100年10月12日,8404,百和興業-KY,16.7,15.13,1.561083,權,16.15,14.1,15.15,15.13,除權息資料,109年第3季,16.16,1.19
0100年10月17日,2516,新建,9.88,9.22,0.656516,權息,9.86,8.58,9.22,9.22,除權息資料,109年第3季,7.99,-2.79
0100年10月19日,2889,國票金,11.9,10.93,0.968442,權息,11.65,10.2,10.95,10.93,除權息資料,109年第3季,12.81,0.85
0100年10月19日,3653,健策,77.1,76.89,0.206414,權,82.4,71.6,77.1,77.1,除權息資料,109年第3季,49.66,5.83
0100年10月25日,4306,炎洲,27.1,25.23,1.867703,權息,26.95,23.5,25.25,25.23,除權息資料,109年第4季,17.88,1.51
0100年10月25日,9945,潤泰新,31.65,30.05,1.595312,權息,32.75,27.95,30.65,30.65,除權息資料,109年第3季,64.05,5.63
0100年10月26日,0050,元大台灣50,53.6,51.65,1.95,息,55.25,48.04,51.65,51.65,除權息資料,0110年03月16日,135.5,N/A
